locked_fit_id,fit_slot,source_pool,position_or_role_bucket,failure_risk_band_v0_3,source_gap_band,translation_uncertainty_policy,medical_risk_bucket,contract_control_bucket,manual_review_tier_v0_3,candidate_release_allowed,score_release_allowed,rank_release_allowed,shortlist_label_allowed,is_final_recommendation,release_policy
LOCKED-FP-V03-43EFF4B7E149,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-33E8F13E4CEE,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-B5EF16661230,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-5EC9DABB5507,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-F2006018FED3,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-1BD2AD73CD8E,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-0963B8C77B7F,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-1C46B21A0C87,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-3D8CBFD2ECC3,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-B4D062E99A2E,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-3F9B7083E140,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-51CF558EBA9C,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-9738D4B6C6E6,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-13C689D47475,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-19ECD997569A,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-2BA1A4D0C644,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-867D861BF0E5,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-F556BABE2F93,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-AC2E5E0408C4,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-CEFC7CAA1152,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-D6ACE70BFFD8,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-BCF3D62E9903,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-9186E4141EC1,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-10910716BEB0,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-569FF12EA5CB,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-DD26C4192127,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-994DB73851B0,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-5DFF0D2F1476,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-989D8437BC44,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-C2DCADD1E716,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-3B0CE92675D4,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-D95094228469,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-EE9E08E0379C,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-7F3C3B1379E6,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-61A311F42483,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-20E7CEABFE81,foreign_pitcher,,SP/multi-inning pitcher candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
