Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,raw_player_name,player_name,npb_left_marker,normalized_player_name,source_league,npb_league,team_code,team_name,level,stat_type,source_url,source_confidence,ops,iso,bb_pct,so_pct,hr_per_pa,sb_attempts,sb_success_pct,run_kill_proxy,regular_playing_time_flag,Pitcher,W,L,SV,HLD,CG,SHO,NWG,PCT,BF,IP,HB,WP,BK,ER,ERA,ip_float,whip_calc,k_pct,k_minus_bb_pct,k_per_9,bb_per_9,hr_per_9,starter_workload_proxy,traffic_command_proxy
"*Miyazaki, Ryusei",4,17.0,16.0,4,4,1.0,0.0,0,5.0,2.0,0.0,0.0,0.0,0.0,1,0,0.0,2,0.0,0.25,0.313,0.294,"*Miyazaki, Ryusei","Miyazaki, Ryusei",True,ryusei miyazaki,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.607,0.063,0.058823529411764705,0.11764705882352941,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Mori, Ryotaro",11,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Mori, Ryotaro","Mori, Ryotaro",True,ryotaro mori,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Motomae, Fumiya",16,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Motomae, Fumiya","Motomae, Fumiya",True,fumiya motomae,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Nagashima, Kosuke",3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Nagashima, Kosuke","Nagashima, Kosuke",False,kosuke nagashima,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Nakamori, Shunsuke",7,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Nakamori, Shunsuke","Nakamori, Shunsuke",True,shunsuke nakamori,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Nakamura, Ryota",10,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Nakamura, Ryota","Nakamura, Ryota",False,ryota nakamura,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Nakamura, Shogo",43,145.0,126.0,12,27,6.0,0.0,0,33.0,8.0,2.0,0.0,0.0,2.0,17,0,0.0,23,0.0,0.214,0.262,0.303,"Nakamura, Shogo","Nakamura, Shogo",False,shogo nakamura,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.565,0.048000000000000015,0.11724137931034483,0.15862068965517243,0.0,2.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"*Nakayama, Yuto",4,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Nakayama, Yuto","Nakayama, Yuto",True,yuto nakayama,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Nishino, Yuji",4,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Nishino, Yuji","Nishino, Yuji",False,yuji nishino,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Ohtani, Hikaru",1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Ohtani, Hikaru","Ohtani, Hikaru",False,hikaru ohtani,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Ojima, Kazuya",3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Ojima, Kazuya","Ojima, Kazuya",True,kazuya ojima,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Oka, Hiromi",19,76.0,62.0,12,14,5.0,1.0,0,21.0,6.0,1.0,0.0,0.0,1.0,9,0,4.0,13,1.0,0.226,0.339,0.355,"Oka, Hiromi","Oka, Hiromi",False,hiromi oka,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.694,0.11300000000000002,0.11842105263157894,0.17105263157894737,0.0,1.0,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Okamura, Ryoju",49,115.0,110.0,18,27,6.0,1.0,4,47.0,11.0,1.0,3.0,3.0,1.0,1,0,0.0,30,2.0,0.245,0.427,0.25,"Okamura, Ryoju","Okamura, Ryoju",False,ryoju okamura,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.677,0.182,0.008695652173913044,0.2608695652173913,0.034782608695652174,4.0,0.25,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"*Okumura, Raito",3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Okumura, Raito","Okumura, Raito",True,raito okumura,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Ono, Fumiya",8,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Ono, Fumiya","Ono, Fumiya",False,fumiya ono,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Radney, Chariel",3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Radney, Chariel","Radney, Chariel",True,chariel radney,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Sakai, Haru",14,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Sakai, Haru","Sakai, Haru",False,haru sakai,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Sakamoto, Koshiro",7,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Sakamoto, Koshiro","Sakamoto, Koshiro",True,koshiro sakamoto,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Sakurai, Yuya",56,232.0,220.0,21,60,13.0,2.0,1,80.0,27.0,2.0,0.0,0.0,3.0,1,0,8.0,46,9.0,0.273,0.364,0.297,"Sakurai, Yuya","Sakurai, Yuya",False,yuya sakurai,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.661,0.09099999999999997,0.004310344827586207,0.19827586206896552,0.004310344827586207,2.0,1.0,9.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"*Satoh, Toshiya",2,8.0,7.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,3,0.0,0.0,0.0,0.125,"*Satoh, Toshiya","Satoh, Toshiya",True,toshiya satoh,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.125,0.0,0.125,0.375,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Sugiyama, Ryo",38,91.0,78.0,17,15,2.0,0.0,0,17.0,5.0,12.0,4.0,2.0,0.0,11,0,0.0,18,0.0,0.192,0.218,0.292,"*Sugiyama, Ryo","Sugiyama, Ryo",True,ryo sugiyama,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.51,0.025999999999999995,0.12087912087912088,0.1978021978021978,0.0,16.0,0.75,4.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Takabe, Akito",17,68.0,63.0,7,16,2.0,1.0,0,20.0,3.0,3.0,2.0,0.0,1.0,3,0,1.0,3,1.0,0.254,0.317,0.294,"*Takabe, Akito","Takabe, Akito",True,akito takabe,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.611,0.063,0.04411764705882353,0.04411764705882353,0.0,5.0,0.6,3.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Takahashi, Kaishu",11,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Takahashi, Kaishu","Takahashi, Kaishu",False,kaishu takahashi,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Takeda, Aito",35,133.0,124.0,22,44,7.0,0.0,5,66.0,19.0,9.0,1.0,0.0,1.0,8,1,0.0,24,4.0,0.355,0.532,0.391,"Takeda, Aito","Takeda, Aito",False,aito takeda,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.923,0.17700000000000005,0.06015037593984962,0.18045112781954886,0.03759398496240601,10.0,0.9,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"Tamura, Tatsuhiro",15,28.0,22.0,4,8,2.0,0.0,1,13.0,5.0,1.0,0.0,1.0,0.0,4,0,1.0,2,0.0,0.364,0.591,0.481,"Tamura, Tatsuhiro","Tamura, Tatsuhiro",False,tatsuhiro tamura,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,1.072,0.22699999999999998,0.14285714285714285,0.07142857142857142,0.03571428571428571,1.0,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Tanaka, Yamato",8,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Tanaka, Yamato","Tanaka, Yamato",True,yamato tanaka,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Taneichi, Atsuki",2,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Taneichi, Atsuki","Taneichi, Atsuki",False,atsuki taneichi,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Tanimura, Tsuyoshi",17,43.0,39.0,4,9,1.0,1.0,1,15.0,5.0,0.0,0.0,0.0,0.0,4,0,0.0,9,2.0,0.231,0.385,0.302,"*Tanimura, Tsuyoshi","Tanimura, Tsuyoshi",True,tsuyoshi tanimura,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.687,0.154,0.09302325581395349,0.20930232558139536,0.023255813953488372,0.0,,2.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Tatematsu, Yu",43,107.0,91.0,7,18,2.0,0.0,2,26.0,9.0,1.0,0.0,0.0,0.0,15,0,1.0,19,0.0,0.198,0.286,0.318,"*Tatematsu, Yu","Tatematsu, Yu",True,yu tatematsu,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.604,0.08799999999999997,0.14018691588785046,0.17757009345794392,0.018691588785046728,1.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"*Terachi, Ryusei",1,4.0,3.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0.25,"*Terachi, Ryusei","Terachi, Ryusei",True,ryusei terachi,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.25,0.0,0.25,0.0,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Tomiyama, Konoshin",22,31.0,25.0,2,3,1.0,0.0,0,4.0,1.0,0.0,0.0,5.0,0.0,1,0,0.0,2,1.0,0.12,0.16,0.154,"Tomiyama, Konoshin","Tomiyama, Konoshin",False,konoshin tomiyama,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.314,0.04000000000000001,0.03225806451612903,0.06451612903225806,0.0,0.0,,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Tomosugi, Atsuki",1,5.0,3.0,1,2,0.0,0.0,0,2.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0,0.0,0.667,0.667,0.6,"Tomosugi, Atsuki","Tomosugi, Atsuki",False,atsuki tomosugi,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,1.267,0.0,0.2,0.0,0.0,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Ueda, Kyuto",19,55.0,47.0,6,17,2.0,1.0,2,27.0,9.0,4.0,0.0,0.0,0.0,8,0,0.0,5,0.0,0.362,0.574,0.455,"*Ueda, Kyuto","Ueda, Kyuto",True,kyuto ueda,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,1.029,0.21199999999999997,0.14545454545454545,0.09090909090909091,0.03636363636363636,4.0,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Wada, Koshiro",4,17.0,13.0,2,4,1.0,0.0,0,5.0,5.0,2.0,0.0,1.0,1.0,2,0,0.0,1,0.0,0.308,0.385,0.375,"*Wada, Koshiro","Wada, Koshiro",True,koshiro wada,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.76,0.07700000000000001,0.11764705882352941,0.058823529411764705,0.0,2.0,1.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Yagi, Akira",4,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"Yagi, Akira","Yagi, Akira",False,akira yagi,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Yamaguchi, Koki",16,56.0,53.0,7,16,3.0,0.0,4,31.0,7.0,0.0,0.0,0.0,0.0,3,0,0.0,12,0.0,0.302,0.585,0.339,"Yamaguchi, Koki","Yamaguchi, Koki",False,koki yamaguchi,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.9239999999999999,0.283,0.05357142857142857,0.21428571428571427,0.07142857142857142,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"Yamamoto, Daito",14,63.0,54.0,9,12,2.0,0.0,1,17.0,9.0,0.0,0.0,0.0,1.0,6,1,2.0,10,0.0,0.222,0.315,0.317,"Yamamoto, Daito","Yamamoto, Daito",False,daito yamamoto,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.632,0.093,0.09523809523809523,0.15873015873015872,0.015873015873015872,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Yamasaki, Tsuyoshi",19,62.0,55.0,10,17,4.0,0.0,1,24.0,4.0,4.0,0.0,0.0,0.0,7,0,0.0,9,1.0,0.309,0.436,0.387,"*Yamasaki, Tsuyoshi","Yamasaki, Tsuyoshi",True,tsuyoshi yamasaki,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.823,0.127,0.11290322580645161,0.14516129032258066,0.016129032258064516,4.0,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
"*Yasuda, Hisanori",44,121.0,97.0,10,29,4.0,2.0,1,40.0,7.0,2.0,2.0,0.0,0.0,24,0,0.0,20,3.0,0.299,0.412,0.438,"*Yasuda, Hisanori","Yasuda, Hisanori",True,hisanori yasuda,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.85,0.11299999999999999,0.19834710743801653,0.1652892561983471,0.008264462809917356,4.0,0.5,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,
"*Yoshikawa, Yuto",6,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,"*Yoshikawa, Yuto","Yoshikawa, Yuto",True,yuto yoshikawa,NPB,PL,m,Chiba Lotte Marines,npb_farm,batting,https://npb.jp/bis/eng/2026/stats/idb2_m.html,4,0.0,0.0,,,,0.0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,17,37,,,4,,,,,,,16,0,,30,,,,,"*Akiyama, Seiun","Akiyama, Seiun",True,seiun akiyama,NPB,PL,m,Chiba Lotte Marines,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_m.html,4,,,0.09815950920245399,,,,,,,"*Akiyama, Seiun",3.0,1.0,0.0,,0.0,0.0,0.0,0.75,163.0,36.2,0.0,1.0,0.0,16.0,3.93,36.666666666666664,1.4454545454545455,0.18404907975460122,0.08588957055214723,7.363636363636364,3.9272727272727277,0.9818181818181819,True,False
,17,,,4,11,,,1,,,,,,,6,1,,28,,,,,"Azuma, Yusuke","Azuma, Yusuke",False,yusuke azuma,NPB,PL,m,Chiba Lotte Marines,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_m.html,4,,,0.07228915662650602,,,,,,,"Azuma, Yusuke",1.0,1.0,1.0,,0.0,0.0,0.0,0.5,83.0,22.1,2.0,2.0,0.0,3.0,1.21,22.333333333333332,0.7611940298507464,0.3373493975903614,0.2650602409638554,11.28358208955224,2.4179104477611943,0.40298507462686567,False,True
,3,,,3,3,,,0,,,,,,,3,0,,1,,,,,"*Castillo, Jose","Castillo, Jose",True,jose castillo,NPB,PL,m,Chiba Lotte Marines,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_m.html,4,,,0.2,,,,,,,"*Castillo, Jose",0.0,1.0,0.0,,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.06666666666666667,-0.13333333333333336,3.0,9.0,0.0,False,False
,2,,,3,7,,,0,,,,,,,2,0,,3,,,,,"Fuji, Hayato","Fuji, Hayato",False,hayato fuji,NPB,PL,m,Chiba Lotte Marines,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_m.html,4,,,0.07692307692307693,,,,,,,"Fuji, Hayato",1.0,1.0,0.0,,0.0,0.0,0.0,0.5,26.0,6.0,0.0,0.0,0.0,3.0,4.5,6.0,1.5,0.11538461538461539,0.038461538461538464,4.5,3.0,0.0,False,False
,1,,,0,0,,,0,,,,,,,2,0,,0,,,,,"Hayasaka, Oto","Hayasaka, Oto",False,oto hayasaka,NPB,PL,m,Chiba Lotte Marines,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_m.html,4,,,0.3333333333333333,,,,,,,"Hayasaka, Oto",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.3333333333333333,0.0,18.0,0.0,False,False
,6,,,7,12,,,1,,,,,,,3,0,,11,,,,,"Hirohata, Atsuya","Hirohata, Atsuya",False,atsuya hirohata,NPB,PL,m,Chiba Lotte Marines,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_m.html,4,,,0.06521739130434782,,,,,,,"Hirohata, Atsuya",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,46.0,10.1,0.0,2.0,0.0,5.0,4.35,10.333333333333334,1.4516129032258063,0.2391304347826087,0.17391304347826086,9.580645161290322,2.6129032258064515,0.8709677419354839,False,False
,2,,,2,2,,,0,,,,,,,2,0,,3,,,,,"Ibaragi, Yuta","Ibaragi, Yuta",False,yuta ibaragi,NPB,PL,m,Chiba Lotte Marines,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_m.html,4,,,0.2,,,,,,,"Ibaragi, Yuta",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,2.0,9.0,2.0,2.0,0.3,0.09999999999999998,13.5,9.0,0.0,False,False
,8,,,5,5,,,0,,,,,,,12,0,,13,,,,,"Ishigaki, Genki","Ishigaki, Genki",False,genki ishigaki,NPB,PL,m,Chiba Lotte Marines,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_m.html,4,,,0.3157894736842105,,,,,,,"Ishigaki, Genki",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,38.0,7.0,1.0,1.0,0.0,5.0,6.43,7.0,2.4285714285714284,0.34210526315789475,0.026315789473684237,16.714285714285715,15.428571428571429,0.0,False,False
,10,,,26,51,,,3,,,,,,,16,0,,36,,,,,"Ishikawa, Shuta","Ishikawa, Shuta",False,shuta ishikawa,NPB,PL,m,Chiba Lotte Marines,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_m.html,4,,,0.0784313725490196,,,,,,,"Ishikawa, Shuta",1.0,5.0,0.0,,0.0,0.0,0.0,0.167,204.0,46.1,1.0,2.0,0.0,20.0,3.88,46.333333333333336,1.4460431654676258,0.17647058823529413,0.09803921568627452,6.9928057553956835,3.107913669064748,0.5827338129496402,True,False
,8,,,19,36,,,6,,,,,,,5,0,,31,,,,,"Karakawa, Yuki","Karakawa, Yuki",False,yuki karakawa,NPB,PL,m,Chiba Lotte Marines,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_m.html,4,,,0.03067484662576687,,,,,,,"Karakawa, Yuki",3.0,4.0,0.0,,0.0,0.0,0.0,0.429,163.0,41.0,2.0,2.0,0.0,19.0,4.17,41.0,1.0,0.1901840490797546,0.15950920245398775,6.804878048780488,1.0975609756097562,1.3170731707317074,True,True
,11,,,17,50,,,3,,,,,,,16,0,,34,,,,,"Kawamura, Tokito","Kawamura, Tokito",False,tokito kawamura,NPB,PL,m,Chiba Lotte Marines,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_m.html,4,,,0.07048458149779736,,,,,,,"Kawamura, Tokito",4.0,2.0,0.0,,0.0,0.0,0.0,0.667,227.0,56.0,1.0,1.0,0.0,16.0,2.57,56.0,1.1785714285714286,0.14977973568281938,0.07929515418502202,5.464285714285714,2.5714285714285716,0.48214285714285715,True,True
,16,,,15,21,,,0,,,,,,,9,0,,19,,,,,"Kikuchi, Riku","Kikuchi, Riku",False,riku kikuchi,NPB,PL,m,Chiba Lotte Marines,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_m.html,4,,,0.0891089108910891,,,,,,,"Kikuchi, Riku",2.0,1.0,0.0,,0.0,0.0,0.0,0.667,101.0,21.0,2.0,4.0,0.0,7.0,3.0,21.0,1.4285714285714286,0.18811881188118812,0.09900990099009901,8.142857142857142,3.857142857142857,0.0,False,False
,2,,,0,4,,,0,,,,,,,1,0,,6,,,,,"Kimura, Yuto","Kimura, Yuto",False,yuto kimura,NPB,PL,m,Chiba Lotte Marines,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_m.html,4,,,0.038461538461538464,,,,,,,"Kimura, Yuto",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,26.0,7.0,0.0,1.0,0.0,0.0,0.0,7.0,0.7142857142857143,0.23076923076923078,0.19230769230769232,7.714285714285714,1.2857142857142858,0.0,False,True
,1,,,0,1,,,0,,,,,,,3,0,,3,,,,,"*Long, Sam","Long, Sam",True,sam long,NPB,PL,m,Chiba Lotte Marines,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_m.html,4,,,0.25,,,,,,,"*Long, Sam",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,0.25,0.0,9.0,9.0,0.0,False,False
,11,,,9,19,,,0,,,,,,,8,0,,16,,,,,"*Miyazaki, Hayato","Miyazaki, Hayato",True,hayato miyazaki,NPB,PL,m,Chiba Lotte Marines,npb_farm,pitching,https://npb.jp/bis/eng/2026/stats/idp2_m.html,4,,,0.11940298507462686,,,,,,,"*Miyazaki, Hayato",2.0,0.0,0.0,,0.0,0.0,0.0,1.0,67.0,14.0,0.0,1.0,0.0,8.0,5.14,14.0,1.9285714285714286,0.23880597014925373,0.11940298507462686,10.285714285714286,5.142857142857143,0.0,False,False
