season,player_key,player_name,player_name_en,kbo_team,role_group,role_model_family,source_confidence_1_5,outcome_available,label_available,success,strong_success,failure,first_kbo_pa,first_kbo_ip,first_kbo_war,first_kbo_wrc_plus,first_kbo_era,renewed_next_year,in_season_replaced,injury_exit_flag,performance_exit_flag,matched_to_savant,has_pre_kbo_savant_features,match_method,match_score,matched_savant_name,matched_savant_player_id,prior_savant_years,prior_savant_rows,prior_savant_latest_year,pre_pa,pre_pitch,pre_games,pre_start_proxy_games,pre_games_80plus_pitches,pre_games_90plus_pitches,pre_games_100plus_pitches,pre_bb_hbp_pct,pre_k_pct,pre_hr_pct,pre_woba_allowed,pre_xwoba_allowed_bbe,pre_xslg_allowed_bbe,pre_whiff_per_swing,pre_chase_rate,pre_zone_rate,pre_first_pitch_nonball_rate,pre_three_ball_pitch_rate,pre_hardhit_rate,pre_barrel_rate,pre_start_proxy_rate,pre_third_time_game_rate,pre_early_1_3_woba_allowed,pre_runner_on_base_woba_allowed,pre_risp_woba_allowed,pre_third_time_woba_allowed,pre_starter_stabilizer_score,pre_bb_pct,pre_woba,pre_zone_swing_rate,pre_nonfast_chase_rate,pre_nonfast_whiff_per_swing,pre_sweet_spot_rate,pre_air_bbe_rate,pre_same_field_air_rate_proxy,pre_low_velo_xwoba,pre_high_velo_xwoba,pre_break_off_xwoba,pre_hitter_count_xwoba,pre_ssg_message_screen_score,has_pre_kbo_milb,milb_stat_group,pre_kbo_milb_rows,pre_kbo_milb_latest_year,pre_kbo_milb_recent_rows,pre_kbo_milb_highest_level_score,pre_kbo_aaa_rows,pre_kbo_aa_rows,pre_kbo_milb_pa,pre_kbo_milb_hr,pre_kbo_milb_ops,pre_kbo_milb_obp,pre_kbo_milb_slg,pre_kbo_milb_k_pct,pre_kbo_milb_bb_pct,pre_kbo_milb_ip,pre_kbo_milb_games,pre_kbo_milb_games_started,pre_kbo_milb_k9,pre_kbo_milb_bb9,pre_kbo_milb_hr9,pre_kbo_milb_era,pre_kbo_milb_whip,has_model_pre_kbo_features,model_feature_source,archetype_cluster_id,archetype_name,archetype_input_features,z__hitter_quality_of_contact__pre_woba,z__hitter_quality_of_contact__pre_hardhit_rate,z__hitter_quality_of_contact__pre_barrel_rate,z__hitter_quality_of_contact__pre_sweet_spot_rate,z__hitter_quality_of_contact__pre_air_bbe_rate,z__hitter_quality_of_contact__pre_low_velo_xwoba,z__hitter_quality_of_contact__pre_high_velo_xwoba,z__hitter_quality_of_contact__pre_break_off_xwoba,z__hitter_quality_of_contact__pre_hitter_count_xwoba,hitter_quality_of_contact_score,hitter_quality_of_contact_nonnull_features,z__hitter_contact_discipline_floor__pre_bb_pct,z__hitter_contact_discipline_floor__pre_k_pct,z__hitter_contact_discipline_floor__pre_whiff_per_swing,z__hitter_contact_discipline_floor__pre_chase_rate,z__hitter_contact_discipline_floor__pre_nonfast_chase_rate,z__hitter_contact_discipline_floor__pre_nonfast_whiff_per_swing,z__hitter_contact_discipline_floor__pre_zone_swing_rate,hitter_contact_discipline_floor_score,hitter_contact_discipline_floor_nonnull_features,z__hitter_milb_surface_power__pre_kbo_milb_ops,z__hitter_milb_surface_power__pre_kbo_milb_obp,z__hitter_milb_surface_power__pre_kbo_milb_slg,z__hitter_milb_surface_power__pre_kbo_milb_hr,z__hitter_milb_surface_power__pre_kbo_milb_bb_pct,z__hitter_milb_surface_power__pre_kbo_milb_k_pct,hitter_milb_surface_power_score,hitter_milb_surface_power_nonnull_features,z__hitter_track_continuity__pre_kbo_milb_latest_year,z__hitter_track_continuity__pre_kbo_milb_recent_rows,z__hitter_track_continuity__pre_kbo_milb_highest_level_score,z__hitter_track_continuity__pre_kbo_aaa_rows,z__hitter_track_continuity__pre_kbo_milb_pa,hitter_track_continuity_score,hitter_track_continuity_nonnull_features,z__hitter_ssg_pilot_screen__pre_ssg_message_screen_score,hitter_ssg_pilot_screen_score,hitter_ssg_pilot_screen_nonnull_features,z__pitcher_damage_suppression__pre_woba_allowed,z__pitcher_damage_suppression__pre_xwoba_allowed_bbe,z__pitcher_damage_suppression__pre_xslg_allowed_bbe,z__pitcher_damage_suppression__pre_hardhit_rate,z__pitcher_damage_suppression__pre_barrel_rate,z__pitcher_damage_suppression__pre_kbo_milb_hr9,z__pitcher_damage_suppression__pre_kbo_milb_era,z__pitcher_damage_suppression__pre_kbo_milb_whip,pitcher_damage_suppression_score,pitcher_damage_suppression_nonnull_features,z__pitcher_command_floor__pre_bb_hbp_pct,z__pitcher_command_floor__pre_three_ball_pitch_rate,z__pitcher_command_floor__pre_first_pitch_nonball_rate,z__pitcher_command_floor__pre_zone_rate,z__pitcher_command_floor__pre_kbo_milb_bb9,z__pitcher_command_floor__pre_kbo_milb_bb_pct,pitcher_command_floor_score,pitcher_command_floor_nonnull_features,z__pitcher_raw_miss_upside__pre_k_pct,z__pitcher_raw_miss_upside__pre_whiff_per_swing,z__pitcher_raw_miss_upside__pre_chase_rate,z__pitcher_raw_miss_upside__pre_kbo_milb_k9,z__pitcher_raw_miss_upside__pre_kbo_milb_k_pct,pitcher_raw_miss_upside_score,pitcher_raw_miss_upside_nonnull_features,z__pitcher_role_continuity_workload__pre_start_proxy_rate,z__pitcher_role_continuity_workload__pre_start_proxy_games,z__pitcher_role_continuity_workload__pre_games_80plus_pitches,z__pitcher_role_continuity_workload__pre_games_90plus_pitches,z__pitcher_role_continuity_workload__pre_games_100plus_pitches,z__pitcher_role_continuity_workload__pre_kbo_milb_ip,z__pitcher_role_continuity_workload__pre_kbo_milb_games_started,z__pitcher_role_continuity_workload__pre_kbo_milb_recent_rows,z__pitcher_role_continuity_workload__pre_kbo_milb_latest_year,z__pitcher_role_continuity_workload__pre_kbo_aaa_rows,pitcher_role_continuity_workload_score,pitcher_role_continuity_workload_nonnull_features,z__pitcher_traffic_stress_control__pre_runner_on_base_woba_allowed,z__pitcher_traffic_stress_control__pre_risp_woba_allowed,z__pitcher_traffic_stress_control__pre_third_time_woba_allowed,z__pitcher_traffic_stress_control__pre_early_1_3_woba_allowed,z__pitcher_traffic_stress_control__pre_starter_stabilizer_score,pitcher_traffic_stress_control_score,pitcher_traffic_stress_control_nonnull_features,layer2_bridge_status,layer2_release_policy,is_final_recommendation,shortlist_label_allowed,candidate_name_release_allowed,score_release_allowed
2024,제러드영,제러드 영,Jared Young,두산,hitter,hitter,4,True,True,0,0,1,169.0,,1.645452618598938,183.68800354003903,,0.0,0,0,0,True,True,exact_variant,1.0,jared young,676724.0,2022|2023,2.0,2023.0,69.0,272.0,,,,,,,0.2898550724637681,0.0289855072463768,,,,0.3172652804032766,0.294585726004922,,,,0.4091787439613526,0.0946859903381642,,,,,,,,0.0869565217391303,0.3391304347826087,0.7123993558776167,0.3593666129898014,0.3591617933723197,0.3144927536231884,0.5265700483091788,0.5453416149068323,0.2438880262249827,0.2479988267770876,0.2494427191166321,0.0599999999999999,,True,hitting,7.0,2023.0,2.0,100.0,2.0,0.0,831.0,38.0,0.8499987966305655,0.3589614921780987,0.4910373044524669,0.2334536702767749,0.1083032490974729,,,,,,,,,True,savant_and_milb,0,hitter_everyday_middle_order_anchor,first_kbo_pa;first_kbo_war;first_kbo_wrc_plus;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,0.5826520042740762,0.22799606223874133,1.4431830519875566,0.2117384636610089,0.20561494742280437,-0.6325584273269084,-0.8527821718075668,-1.101251410947064,-1.4837353226845187,-0.15546031146465228,9,0.5804722853135658,0.055851734686031336,-0.7537315142837354,0.3668815761371633,-0.025871301690988585,0.006955671769976995,0.065219797361359,0.04225403561333891,7,0.2739806693689975,0.09795947548549619,0.18887094772278412,1.1332523294745598,-0.06059999735817623,-0.10972160607395978,0.25395696976995025,6,0.0,0.0,,0.0,0.5180199522129818,0.12950498805324545,4,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,헨리라모스,헨리 라모스,Henry Ramos,두산,hitter,hitter,4,True,True,0,0,1,348.0,,1.7375532388687134,119.56999969482422,,0.0,1,0,1,True,True,exact_variant,1.0,henry ramos,592656.0,2023,1.0,2023.0,86.0,313.0,,,,,,,0.2441860465116279,0.0,,,,0.277027027027027,0.2954545454545454,,,,0.2075471698113206,0.0377358490566037,,,,,,,,0.127906976744186,0.3063953488372093,0.7111111111111111,0.3092783505154639,0.3636363636363636,0.320754716981132,0.4716981132075472,0.6,0.3303832189430336,0.331,0.3521182516188714,0.289875,,True,hitting,15.0,2023.0,1.0,100.0,1.0,0.0,327.0,13.0,0.954,0.411,0.543,0.1987767584097859,0.1253822629969418,,,,,,,,,True,savant_and_milb,1,hitter_failure_replacement_or_low_impact,first_kbo_pa;first_kbo_war;first_kbo_wrc_plus;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,0.34141975199732594,-0.6661427985612615,0.09828790904471794,0.25890259542029714,-0.01538687490655612,0.27286182477218796,-0.24914381615996486,0.3209109412960442,-0.4150175066080967,-0.005923108189478437,9,1.5296147235491178,0.30500955758020176,-0.30050469707129196,0.3581497764434953,0.29913502838031997,-0.017347422854519966,0.05579020340056323,0.3185495956325552,7,1.0396238181023403,1.4798344589333565,0.6835818111427385,-0.31963527241590145,0.40729451849227744,0.6107937471427314,0.6502488468995905,6,0.0,-0.7130240959073807,,-1.0488088481701514,-0.30170392821195646,-0.5158842180723722,4,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,라울알칸타라,라울 알칸타라,Raul Alcántara,두산,starter,pitcher,4,True,True,0,0,1,,64.33333333333333,1.154209860868482,,4.76,1.0,1,0,1,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,3,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,브랜던워델,브랜던 워델,Brandon David Waddell,두산,starter,pitcher,4,True,True,0,0,0,,75.0,2.175058850519316,,3.12,0.0,0,0,0,True,False,exact_variant,1.0,"Waddell, Brandon",663399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,pitching,12.0,2022.0,1.0,100.0,1.0,0.0,,,,,,0.2578125,0.0859375,30.0,23.0,0.0,9.9,3.3,0.3,3.3,1.33,True,milb_only,2,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,0.8476931566353282,0.6420547100841641,0.19440956689386146,0.5613858112044513,3,,,,,-0.07361880393324531,-0.07137076891415992,-0.0724947864237026,2,,,,0.8823362451320337,1.1675853548746638,1.0249608000033488,2,,,,,,-0.4066007010463872,-0.43152792044805843,-0.5842448569615161,-0.5793241220216576,-0.604707897906952,-0.5212810996769143,5,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,시라카와케이쇼,시라카와 케이쇼,Keisho Shirakawa,두산,starter,pitcher,4,True,True,0,0,1,,34.333333333333336,0.1920650341595534,,6.03,0.0,1,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,2,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,조던발라조빅,조던 발라조빅,Jordan Balazovic,두산,starter,pitcher,4,True,True,0,0,1,,57.0,1.253415195443148,,4.26,0.0,0,0,0,True,True,exact_variant,1.0,"Balazovic, Jordan",666364.0,2023,1.0,2023.0,108.0,393.0,18.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1574074074074074,0.0462962962962962,0.361574074074074,0.3768313991635851,0.5559493670886076,0.1648351648351648,0.213903743315508,0.5216284987277354,0.6111111111111112,0.0966921119592875,0.4936708860759494,0.0759493670886076,0.0,0.0,,0.296551724137931,0.403125,,,,,,,,,,,,,,,,True,pitching,9.0,2023.0,3.0,100.0,2.0,0.0,,,,,,0.2314487632508834,0.1219081272084805,118.33333333333331,45.0,24.0,9.96338028169014,5.2478873239436625,1.9774647887323944,6.770478873239437,1.8768732394366197,True,savant_and_milb,2,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,0.2440993432455379,0.18270134619251047,-0.0,-1.0484596807395368,0.13224926329853823,-1.4114474507666623,-1.9179170055684833,-2.1401039110382625,-0.7448597619220448,8,-0.3442128255563575,-0.6381235680235354,0.2383723177615148,0.42410169671717446,-1.557946341502068,-1.3964037094013146,-0.545702071667431,6,-0.2614282738490214,-0.5662277186050572,-0.8590908214953246,0.9213367234529727,0.4857069265987195,-0.05594063277954218,5,-0.38713319821038894,-0.15651327904966542,-0.09733878040538675,0.0,0.0,-0.014785480038050608,0.1438426401493528,0.5842448569615161,0.0,0.0,0.007231675940737714,10,1.2385146884853373,-0.45886473557021706,,,,0.3898249764575601,2,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,빅터레예스,빅터 레예스,Víctor José Reyes,롯데,hitter,hitter,4,True,True,1,1,0,632.0,,3.5102803707122803,127.54900360107422,,1.0,0,0,0,True,True,exact_variant,1.0,víctor reyes,622682.0,2022,1.0,2022.0,336.0,1283.0,,,,,,,0.2232142857142857,0.0089285714285714,,,,0.2503477051460361,0.425253991291727,,,,0.3677685950413223,0.049586776859504,,,,,,,,0.0386904761904761,0.2930059523809524,0.7171717171717171,0.5380434782608695,0.2534435261707989,0.371900826446281,0.4793388429752066,0.4913793103448275,0.3446766523935129,0.4750507246376811,0.3427287362600188,0.5764603174603175,43.21882670010479,True,hitting,13.0,2023.0,2.0,100.0,2.0,0.0,578.0,23.0,0.8096055363321799,0.3342076124567474,0.4753979238754325,0.2179930795847751,0.0692041522491349,,,,,,,,,True,savant_and_milb,0,hitter_everyday_middle_order_anchor,first_kbo_pa;first_kbo_war;first_kbo_wrc_plus;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,0.24275026112882445,0.04436200821224556,0.37815122251199107,0.6441271181299671,0.015386874906555896,0.4224835980917803,0.7984864663253863,0.19085643927651644,0.917353715124403,0.4059953004119634,9,-0.5382296228918991,0.4194257982068144,-0.0,-0.9463591890160641,-1.185246959414152,0.5811518291042941,0.10015215680703579,-0.22415799817199583,7,-0.023389187906623084,-0.5593761892357768,0.0399762187813165,0.261519768340283,-1.1317539350344017,0.21151786894369215,-0.20025090935191833,6,0.0,0.0,,0.0,0.10653157572982828,0.02663289393245707,4,-0.07583387127565426,-0.07583387127565426,1,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,애런윌커슨,애런 윌커슨,Aaron Wilkerson,롯데,starter,pitcher,4,True,True,1,1,0,,196.66666666666663,6.056565445113432,,3.84,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,4,pitcher_load_bearing_rotation_anchor,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,찰리반즈,찰리 반즈,Charlie Barnes,롯데,starter,pitcher,4,True,True,1,1,0,,150.66666666666666,5.766521192136825,,3.35,0.0,0,0,0,True,False,exact_variant,1.0,"Barnes, Charlie",656212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,pitching,7.0,2021.0,0.0,100.0,2.0,1.0,,,,,,0.1949413942011104,0.0869833436150524,373.6666666666667,77.0,75.0,7.611061552185548,3.3960749330954503,0.6262265834076717,3.708233719892952,1.3778322925958968,True,milb_only,4,pitcher_load_bearing_rotation_anchor,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,0.40834460712138926,0.34092428558855853,-0.009778759930375787,0.246496710926524,3,,,,,-0.1468297474568882,-0.10989601431816241,-0.12836288088752532,2,,,,-0.5261411540121032,-0.458529001147115,-0.49233507757960904,2,,,,,,1.1177822908766133,1.3665050814188517,-1.1684897139230321,-1.1586482440433152,0.0,0.03142988286582353,5,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,데이비드맥키넌,데이비드 맥키넌,David MacKinnon,삼성,hitter,hitter,4,True,True,0,0,1,315.0,,0.5285413265228271,96.45189666748048,,0.0,1,0,1,True,True,exact_variant,1.0,david mackinnon,676950.0,2022,1.0,2022.0,57.0,252.0,,,,,,,0.2982456140350877,0.0,,,,0.2410714285714285,0.296875,,,,0.2058823529411764,0.0294117647058823,,,,,,,,0.1052631578947368,0.2,0.5967741935483871,0.3333333333333333,0.3529411764705882,0.2647058823529412,0.4117647058823529,0.6428571428571429,0.2722,0.582,0.2791666666666667,0.308,,True,hitting,10.0,2022.0,3.0,100.0,3.0,0.0,692.0,30.0,1.0022283236994218,0.4162760115606936,0.5859523121387283,0.1820809248554913,0.1416184971098266,,,,,,,,,True,savant_and_milb,1,hitter_failure_replacement_or_low_impact,first_kbo_pa;first_kbo_war;first_kbo_wrc_plus;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,-0.44263163783498477,-0.6735254590695989,-0.09828790904471786,-0.1632484888726427,-0.25677424739019816,-0.3361924256190528,1.576290950414189,-0.6895439852778957,-0.3307520996852685,-0.15718503359779673,9,1.004780275895802,0.010075214884538934,0.10448409050411937,0.3438739397662135,0.14305012346732443,0.040742210423835475,-0.781124283176394,0.12369736739506283,7,1.394674379240449,1.6199381762239544,1.09250931577144,0.6683282968696121,0.8521003453508812,0.9576990441530845,1.0975415929349037,6,-1.3339459376998315,0.7130240959073807,,1.0488088481701514,0.29194531058785006,0.17995807924138768,4,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,루벤카데나스,루벤 카데나스,Ruben Cardenas,삼성,hitter,hitter,4,True,True,0,0,1,25.0,,-0.0605283714830875,145.51699829101562,,0.0,1,1,1,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,1,hitter_failure_replacement_or_low_impact,first_kbo_pa;first_kbo_war;first_kbo_wrc_plus;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,르윈디아즈,르윈 디아즈,Lewin Díaz,삼성,hitter,hitter,4,True,True,1,0,0,118.0,,0.5481775999069214,107.88899993896484,,1.0,0,0,0,True,True,exact_variant,1.0,lewin díaz,650331.0,2022,1.0,2022.0,174.0,732.0,,,,,,,0.3103448275862069,0.028735632183908,,,,0.2396449704142011,0.3350785340314136,,,,0.287037037037037,0.0555555555555555,,,,,,,,0.0632183908045977,0.232758620689655,0.6,0.3608247422680412,0.3703703703703703,0.3148148148148148,0.5648148148148148,0.5901639344262295,0.2411586099967052,0.4397054700854701,0.2395096825396825,0.3791428571428571,27.872834334200498,True,hitting,14.0,2023.0,2.0,100.0,2.0,0.0,851.0,36.0,0.8087567567567567,0.3451351351351351,0.4636216216216215,0.199764982373678,0.1081081081081081,,,,,,,,,True,savant_and_milb,0,hitter_everyday_middle_order_anchor,first_kbo_pa;first_kbo_war;first_kbo_wrc_plus;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,-0.20122595270478152,-0.31364354527735194,0.5191057714732151,0.21416417834634846,0.3596493017179772,-0.6611295958720322,0.5414328547994129,-1.2388342441588944,0.0,-0.08672013685290071,9,0.03027406476692194,-0.05593481366933761,0.12055111718248146,-0.040078798512291805,-0.035332625004669965,-0.05392237714089179,-0.7575122757181104,-0.11313652972798546,7,-0.02963779124632773,-0.269197418699089,-0.07214007146286358,1.0170213213233228,-0.06594605534951369,0.5902604729823311,0.19506007625797664,6,0.0,0.0,,0.0,0.5505486776266698,0.13763716940666745,4,-0.8701369416478297,-0.8701369416478297,1,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,데니레예스,데니 레예스,Denyi Reyes,삼성,starter,pitcher,4,True,True,1,1,0,,144.0,4.465718300718198,,3.81,0.0,0,0,0,True,True,exact_variant,1.0,"Reyes, Denyi",660593.0,2022|2023,2.0,2023.0,121.0,481.0,12.0,4.0,1.0,1.0,1.0,0.0826446280991735,0.165289256198347,0.024793388429752,0.3539697279227412,0.3541846819163322,0.4983931960295596,0.2039377734564899,0.3415140582707043,0.4930675385220839,0.6033057851239669,0.0785275330729875,0.3925838471293016,0.0590318772136953,0.3333333333333333,0.1652892561983471,0.3678835020108719,0.4477887757063233,0.3501257635644987,0.2777777777777778,,,,,,,,,,,,,,,True,pitching,10.0,2023.0,4.0,100.0,2.0,0.0,,,,,,0.1982116244411326,0.0625931445603576,151.66666666666666,37.0,30.0,7.892307692307693,2.4923076923076923,2.195604395604396,6.111626373626374,1.4258021978021975,True,savant_and_milb,4,pitcher_load_bearing_rotation_anchor,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,0.40163676088602474,0.6346095155150673,0.6108696903306081,-0.0,0.5973193334631808,-1.7052289043491509,-1.4319195898221857,-0.21455453274859246,-0.13840846584063102,8,0.22900109468832114,0.2913816268130799,0.3479532165563581,-0.1868927467180401,0.5418582410957088,0.7885541846511224,0.335309269514425,6,-0.10156803303625148,0.5946341725006928,1.197217073156485,-0.35307890660357133,-0.37394693004744334,0.19265147519398235,5,0.6806315218813169,0.15651327904966542,0.0,0.17554184850698587,0.6022940820113123,0.13306932034245383,0.2876852802987056,1.1684897139230321,0.0,0.0,0.3204225046013472,10,-1.303670373614043,0.1537773206158279,0.9280204248393205,0.023861934971227187,,-0.049502673296916835,4,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,코너시볼드,코너 시볼드,Connor Seabold,삼성,starter,pitcher,4,True,True,1,1,0,,160.0,5.2666814804380895,,3.43,0.0,0,0,0,True,True,exact_variant,1.0,"Seabold, Connor",657756.0,2022|2023,2.0,2023.0,505.0,1937.0,32.0,18.0,9.0,4.0,0.0,0.0891089108910891,0.1702970297029703,0.0475247524752474,0.4253912724605793,0.389461312602696,0.585608380590381,0.2054406091341207,0.2415805416158054,0.5276015095257262,0.6324307940998182,0.0805127872348454,0.3923607066589011,0.1016210444573868,0.581078107810781,0.4144774477447744,0.4458126313050651,0.4361472943105829,0.4686599983390696,0.4084042904290428,45.539362152033505,,,,,,,,,,,,,,True,pitching,11.0,2023.0,2.0,100.0,2.0,0.0,,,,,,0.2455795677799607,0.0530451866404715,118.0,27.0,27.0,9.533898305084746,2.059322033898305,0.7627118644067796,4.4219774011299435,1.2866666666666666,True,savant_and_milb,4,pitcher_load_bearing_rotation_anchor,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,-1.077986268690813,-0.06932463172988809,-0.3147845323962257,0.0023143796553350706,-0.5734777023104249,0.22453184235345744,-0.18556318283592865,0.3793925637115666,-0.20186219153036516,8,0.09883338555578555,0.18979358185654746,-0.06093997589175927,0.5518801881219814,0.8718016255252743,1.140267783774898,0.46527276482378793,6,0.0,0.6392497295764495,-0.41310791749913106,0.6570589059493865,0.8511896680725621,0.3468780772198534,5,1.474230911203601,1.2521062323973233,0.778710243243094,0.7021673940279435,0.0,-0.016264028041855567,0.21576396022402922,0.0,0.0,0.0,0.4406714713054135,10,-1.107985521270993,-1.2164133123965553,-0.127802135702441,-1.605257467205911,-0.5687568933336452,-0.9252430659819091,5,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
